Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_diff,Gene,Hallmark,Reactome,same_direction,log2FoldChange_hcv,hcv_sig,log2FoldChange_fu,padj_fu,fu_sig
ENSG00000256060,163.04420249688204,0.411011960109095,0.1049144632165166,3.917591030903637,8.943827555142547e-05,0.0108616397208952,0.411011960109095,TRAPPC2B,,,False,0.3646936039461567,True,-0.1029653176868035,0.6003555569006396,False
ENSG00000127481,23761.1028438688,-0.4107374189452578,0.1161826157193238,-3.5352743300041123,0.0004073520204563,0.0187339583560656,0.4107374189452578,UBR4,,,False,-0.9580779556086481,True,0.3459120348386472,0.0810445308301826,False
ENSG00000034510,16865.67527183107,0.4103341901301761,0.1355836990639027,3.0264271661210493,0.002474624307634,0.0393745400068204,0.4103341901301761,TMSB10,,,False,1.7380516579071026,True,-0.172556333096036,0.5246914922354394,False
ENSG00000152763,310.81215986782115,0.4099402690972422,0.1058734836112915,3.87198243709742,0.0001079537325539,0.0120347087950191,0.4099402690972422,DNAI4,,,True,0.33979689567629845,True,0.2958416511940809,0.1373359511407534,False
ENSG00000180817,7703.745954178602,0.4098097629040657,0.1377844578346364,2.974281492589704,0.0029367553200676,0.042505236370319,0.4098097629040657,PPA1,['HALLMARK_MTORC1_SIGNALING'],,False,0.7430745391007143,True,-0.3295173769690511,0.1468459329199111,False
ENSG00000136522,1339.8030839708938,0.409264709741899,0.1230846188602423,3.325067856013777,0.0008839701806931,0.0258701796505956,0.409264709741899,MRPL47,,,True,0.43010398649148107,True,0.0241207689392346,0.9280766040665156,False
ENSG00000086065,3487.8328735490063,0.4092600699357809,0.1166932922641779,3.5071430584824963,0.0004529455693804,0.0193389815921213,0.4092600699357809,CHMP5,,,True,0.40559961803067884,True,0.0246013518573609,0.9202746857940146,False
ENSG00000205581,4887.163712770465,0.4074972600718944,0.1001915890665451,4.067180327894023,4.758541980786044e-05,0.0086068862507791,0.4074972600718944,HMGN1,,,False,0.6061584824471509,True,-0.0085503495690471,0.9725997894579894,False
ENSG00000140030,887.3721045502713,0.406248253516181,0.138255557532089,2.938386425600946,0.0032992551564516,0.045388491664373,0.406248253516181,GPR65,"['HALLMARK_ALLOGRAFT_REJECTION', 'HALLMARK_IL2_STAT5_SIGNALING']",['HALLMARK_ALLOGRAFT_REJECTION'],False,0.6899329649627512,True,-0.0743306683194888,0.7839402569299487,False
ENSG00000137947,2149.9192009565118,0.4052615606597541,0.1205033729357611,3.3630723421807787,0.0007708016181809,0.0250390307434502,0.4052615606597541,GTF2B,['HALLMARK_DNA_REPAIR'],,True,0.3408693928178434,True,0.1880826435203006,0.3480127698679461,False
ENSG00000164761,1159.5669320656696,0.4050046307478479,0.132693313295304,3.05218568057401,0.002271815216057,0.0380175181181747,0.4050046307478479,TNFRSF11B,"['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION', 'HALLMARK_APICAL_JUNCTION']",['HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION'],False,0.8699435977330264,True,-0.3162235019507973,0.1381640757768318,False
ENSG00000140319,6753.945968080637,0.4042839328478015,0.1073491511401726,3.7660654840195433,0.0001658403125703,0.0143821236591887,0.4042839328478015,SRP14,['HALLMARK_PANCREAS_BETA_CELLS'],,True,0.5649396448483467,True,0.3577781428677225,0.0611415204730157,False
ENSG00000150782,560.3539043151285,0.4040144510708503,0.1261623440560159,3.2023378615371034,0.0013631701434129,0.0303386260482493,0.4040144510708503,IL18,"['HALLMARK_ALLOGRAFT_REJECTION', 'HALLMARK_APOPTOSIS', 'HALLMARK_TNFA_SIGNALING_VIA_NFKB', 'HALLMARK_INFLAMMATORY_RESPONSE']","['HALLMARK_ALLOGRAFT_REJECTION', 'HALLMARK_APOPTOSIS']",False,0.49196243758235036,True,-0.2578413786145003,0.2583689548921348,False
